sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
作者擺脫常用的比喻法，應用白描的技巧，使詩句充滿象徵的意味，讓詩意更為豐富，令人回味。,作者 擺脫 常 用 的 比喻法 應用 白描 的 技巧 使 詩句 充滿 象徵 的 意味 讓 詩意 更為 豐富 令 人 回味,23,作者(37498) 擺脫(8440) 常(86207) 用(377038) 的(16029838) 比喻法(64) 應用(17149) 白描(91) 的(16029838) 技巧(27277) 使(197544) 詩句(2493) 充滿(43990) 象徵(18975) 的(16029838) 意味(16636) 讓(526314) 詩意(2073) 更為(14896) 豐富(24271) 令(128742) 人(1550512) 回味(1298),"{'High': 21, 'Low': 2}","{'第4級': 2, '第5級': 5, '第1*級': 1, '第1級': 5, 'Unknown': 3, '第4*級': 2, '第6級': 4, '第2級': 1}",1,Y,N,N,N
在冷靜的句子裡，我們可以感覺到作者溫暖的心，予人深深的感動。,在 冷靜 的 句子 裡 我們 可以 感覺到 作者 溫暖 的 心 予 人 深深 的 感動,17,在(3284238) 冷靜(9362) 的(16029838) 句子(7190) 裡(520435) 我們(979260) 可以(560531) 感覺到(14524) 作者(37498) 溫暖(12109) 的(16029838) 心(180243) 予(6046) 人(1550512) 深深(13764) 的(16029838) 感動(15132),{'High': 17},"{'第1*級': 3, '第5級': 1, '第1級': 6, 'Unknown': 3, '第4級': 3, '第2級': 1}",1,Y,N,N,N
(講評老師陳木城)講評：讀了陳怡如小朋友的猜謎，為了寫好講評稿，江老師特別使用放大鏡，觀察了螞蟻的身體，也希望小朋友們對於此一謎題，能加以求真求實！,講評 老師 陳木城 講評 讀 了 陳怡如 小朋友 的 猜謎 為 了 寫好 講評 稿 江 老師 特別 使用 放大鏡 觀察 了 螞蟻 的 身體 也 希望 小朋友 們 對於 此 一 謎題 能 加以 求 真 求 實,39,講評(193) 老師(88888) 陳木城(9) 講評(193) 讀(46218) 了(3199291) 陳怡如(8) 小朋友(9889) 的(16029838) 猜謎(426) 為(761341) 了(3199291) 寫好(1881) 講評(193) 稿(5682) 江(15960) 老師(88888) 特別(91212) 使用(99640) 放大鏡(983) 觀察(44358) 了(3199291) 螞蟻(5074) 的(16029838) 身體(97873) 也(1590760) 希望(119975) 小朋友(9889) 們(140794) 對於(99570) 此(288458) 一(3701681) 謎題(981) 能(582260) 加以(25724) 求(30359) 真(137497) 求(30359) 實(17029),"{'High': 37, 'Low': 2}","{'Unknown': 12, '第1級': 7, '第1*級': 4, '第2級': 4, '第6級': 2, '第4*級': 3, '第4級': 1, '第7級': 2, '第5級': 4}",5,Y,N,N,Y
謎語在兒童作品的歸類，有時被列為兒童詩，有時也被視作兒歌，不管如何，簡短有韻、生動留疑總是其特點。,謎語 在 兒童 作品 的 歸類 有時 被 列為 兒童 詩 有時 也 被 視作 兒歌 不管 如何 簡短 有 韻 生動 留疑 總是 其 特點,26,謎語(608) 在(3284238) 兒童(30462) 作品(79492) 的(16029838) 歸類(1142) 有時(47894) 被(540683) 列為(3260) 兒童(30462) 詩(38349) 有時(47894) 也(1590760) 被(540683) 視作(857) 兒歌(594) 不管(41857) 如何(148068) 簡短(4102) 有(2217079) 韻(1167) 生動(5889) 留疑(Unknown) 總是(62757) 其(307905) 特點(8045),"{'High': 25, 'Low': 1}","{'第7級': 1, '第1*級': 3, '第4級': 2, 'Unknown': 6, '第1級': 3, '第6級': 2, '第2級': 3, '第5級': 4, '第3*級': 1, '第4*級': 1}",0,Y,Y,N,N
在此文中，後兩句是押ㄧ的韻，很適當而不勉強，最後一句的一二三，把遊戲的情景或動作都包含了，很能提升猜謎的情趣。,在 此 文 中 後 兩 句 是 押 ㄧ 的 韻 很 適當 而 不 勉強 最後 一 句 的 一二三 把 遊戲 的 情景 或 動作 都 包含 了 很 能 提升 猜謎 的 情趣,37,在(3284238) 此(288458) 文(28958) 中(1011729) 後(422857) 兩(526190) 句(87396) 是(4642407) 押(1649) ㄧ(22636) 的(16029838) 韻(1167) 很(715675) 適當(17983) 而(937923) 不(2282521) 勉強(10442) 最後(142102) 一(3701681) 句(87396) 的(16029838) 一二三(193) 把(617773) 遊戲(31463) 的(16029838) 情景(7266) 或(478077) 動作(43506) 都(1125846) 包含(17285) 了(3199291) 很(715675) 能(582260) 提升(17122) 猜謎(426) 的(16029838) 情趣(1623),{'High': 37},"{'第1*級': 2, '第5級': 4, '第4級': 2, 'Unknown': 6, '第1級': 12, '第2級': 4, '第7級': 1, '第4*級': 2, '第3級': 2, '第6級': 2}",1,Y,Y,N,Y
國小一、二年級階段，在國語科教學上是必須進行提早寫作的，兒歌、謎語、童詩等，都是老師和家長們可充分運用的模式，一方面引導想像，一方面練習組織，相信經過如此陶冶，到了中、高年級，兒童的國語文程度必有可觀的一面。,國小 一 二年級 階段 在 國語科 教學 上 是 必須 進行 提早 寫作 的 兒歌 謎語 童詩 等 都 是 老師 和 家長 們 可 充分 運用 的 模式 一方面 引導 想像 一方面 練習 組織 相信 經過 如此 陶冶 到 了 中 高年級 兒童 的 國語文 程度 必 有 可觀 的 一 面,53,國小(4760) 一(3701681) 二年級(1797) 階段(35628) 在(3284238) 國語科(28) 教學(28989) 上(1233218) 是(4642407) 必須(170592) 進行(100298) 提早(3557) 寫作(18435) 的(16029838) 兒歌(594) 謎語(608) 童詩(300) 等(327380) 都(1125846) 是(4642407) 老師(88888) 和(1338337) 家長(15489) 們(140794) 可(307359) 充分(18210) 運用(35916) 的(16029838) 模式(35179) 一方面(15897) 引導(12862) 想像(45673) 一方面(15897) 練習(23555) 組織(69485) 相信(82200) 經過(64617) 如此(133083) 陶冶(603) 到(546906) 了(3199291) 中(1011729) 高年級(725) 兒童(30462) 的(16029838) 國語文(113) 程度(43988) 必(37598) 有(2217079) 可觀(3091) 的(16029838) 一(3701681) 面(39563),"{'High': 52, 'Low': 1}","{'第3*級': 3, '第1級': 14, 'Unknown': 10, '第4*級': 6, '第1*級': 1, '第4級': 4, '第3級': 1, '第5級': 6, '第7級': 2, '第6級': 3, '第2級': 3}",6,Y,Y,N,N
(講評老師江連君)講評：在我們這個愈趨文明的社會裡，能夠執著於某些偏好的人越來越少了，而本文作者陳皇誠同學的爸爸便是其中之一，更難能可貴的是，陳同學竟能將爸爸獨鍾愛鞋的情形，介紹得生動且富趣味。,講評 老師 江連君 講評 在 我們 這 個 愈 趨 文明 的 社會 裡 能夠 執著 於 某些 偏好 的 人 越來越 少 了 而 本 文 作者 陳皇誠 同學 的 爸爸 便是 其中 之 一 更 難能可貴 的 是 陳 同學 竟 能 將 爸爸 獨 鍾愛 鞋 的 情形 介紹 得 生動 且 富 趣味,57,講評(193) 老師(88888) 江連君(Unknown) 講評(193) 在(3284238) 我們(979260) 這(2114032) 個(2296574) 愈(40793) 趨(3204) 文明(17878) 的(16029838) 社會(176660) 裡(520435) 能夠(96422) 執著(9516) 於(327210) 某些(33967) 偏好(4207) 的(16029838) 人(1550512) 越來越(27239) 少(50762) 了(3199291) 而(937923) 本(197156) 文(28958) 作者(37498) 陳皇誠(Unknown) 同學(30250) 的(16029838) 爸爸(43983) 便是(6111) 其中(95627) 之(875481) 一(3701681) 更(361676) 難能可貴(973) 的(16029838) 是(4642407) 陳(10579) 同學(30250) 竟(35425) 能(582260) 將(448374) 爸爸(43983) 獨(6969) 鍾愛(1044) 鞋(5886) 的(16029838) 情形(35199) 介紹(26468) 得(573721) 生動(5889) 且(67015) 富(9312) 趣味(4396),"{'High': 55, 'Low': 2}","{'Unknown': 14, '第1級': 18, '第1*級': 5, '第6級': 5, '第5級': 6, '第3*級': 3, '第4級': 2, '第7級': 2, '第4*級': 1, '第3級': 1}",4,Y,Y,N,Y
本文中，作者的文字有兩個地方表現得最好，其一是爸爸挑選許久而找不著一雙合適皮鞋的失望，就像五歲小孩買不到棒棒糖，臉上那種失望和生氣的表情，真是好笑哇！,本 文 中 作者 的 文字 有 兩 個 地方 表現 得 最 好 其 一 是 爸爸 挑選 許久 而 找 不 著 一 雙 合適 皮鞋 的 失望 就 像 五 歲 小孩 買 不 到 棒棒糖 臉 上 那 種 失望 和 生氣 的 表情 真 是 好笑 哇,52,本(197156) 文(28958) 中(1011729) 作者(37498) 的(16029838) 文字(31407) 有(2217079) 兩(526190) 個(2296574) 地方(139164) 表現(67272) 得(573721) 最(421680) 好(448428) 其(307905) 一(3701681) 是(4642407) 爸爸(43983) 挑選(6979) 許久(3799) 而(937923) 找(108128) 不(2282521) 著(1004687) 一(3701681) 雙(19548) 合適(7258) 皮鞋(1800) 的(16029838) 失望(12334) 就(1737544) 像(289494) 五(112649) 歲(130085) 小孩(47282) 買(59736) 不(2282521) 到(546906) 棒棒糖(224) 臉(86234) 上(1233218) 那(754138) 種(701563) 失望(12334) 和(1338337) 生氣(22523) 的(16029838) 表情(25210) 真(137497) 是(4642407) 好笑(4994) 哇(7634),{'High': 52},"{'第1級': 23, '第4級': 5, 'Unknown': 8, '第1*級': 4, '第6級': 2, '第5級': 2, '第2級': 2, '第3*級': 1, '第3級': 2, '第4*級': 2, '第2*級': 1}",1,Y,Y,N,N
其二是爸爸在老朋友阿瘦皮鞋的老闆處，覓得一雙好皮鞋的興奮，立刻跳起來說：就就就是它。,其 二 是 爸爸 在 老朋友 阿瘦 皮鞋 的 老闆 處 覓得 一 雙 好 皮鞋 的 興奮 立刻 跳起來 說 就 就 就 是 它,26,其(307905) 二(152494) 是(4642407) 爸爸(43983) 在(3284238) 老朋友(3753) 阿瘦(117) 皮鞋(1800) 的(16029838) 老闆(24988) 處(84410) 覓得(302) 一(3701681) 雙(19548) 好(448428) 皮鞋(1800) 的(16029838) 興奮(19005) 立刻(46255) 跳起來(2623) 說(1285247) 就(1737544) 就(1737544) 就(1737544) 是(4642407) 它(316854),{'High': 26},"{'第6級': 1, '第1級': 11, '第1*級': 2, 'Unknown': 6, '第3級': 3, '第2級': 2, '第4級': 1}",2,Y,N,N,Y
而作者之所以能將這兩處情景表達得如此出色，應該源於他敏銳的觀察力和善用文字修辭。,而 作者 之所以 能 將 這 兩 處 情景 表達 得 如此 出色 應該 源於 他 敏銳 的 觀察力 和 善用 文字 修辭,23,而(937923) 作者(37498) 之所以(21602) 能(582260) 將(448374) 這(2114032) 兩(526190) 處(84410) 情景(7266) 表達(34582) 得(573721) 如此(133083) 出色(5525) 應該(165478) 源於(2728) 他(2487930) 敏銳(5400) 的(16029838) 觀察力(955) 和(1338337) 善用(4000) 文字(31407) 修辭(1437),{'High': 23},"{'第5級': 7, '第4級': 2, '第1*級': 2, '第1級': 4, 'Unknown': 6, '第4*級': 1, '第6級': 1}",2,Y,Y,N,N
常聽人說：現在的小孩子比以前聰明多了！,常 聽 人 說 現在 的 小孩子 比 以前 聰明 多 了,12,常(86207) 聽(138052) 人(1550512) 說(1285247) 現在(218744) 的(16029838) 小孩子(8103) 比(170486) 以前(59453) 聰明(27161) 多(318992) 了(3199291),{'High': 12},"{'第1*級': 3, '第1級': 7, '第2*級': 1, 'Unknown': 1}",1,Y,N,N,N
的確，像陳同學這樣能注意家人喜好，並應用文字描寫出來，可真是難得呀！,的確 像 陳 同學 這樣 能 注意 家人 喜好 並 應用 文字 描寫出來 可 真 是 難得 呀,18,的確(33471) 像(289494) 陳(10579) 同學(30250) 這樣(288344) 能(582260) 注意(49591) 家人(30861) 喜好(4045) 並(442790) 應用(17149) 文字(31407) 描寫出來(40) 可(307359) 真(137497) 是(4642407) 難得(8735) 呀(47302),"{'High': 17, 'Low': 1}","{'第4*級': 4, '第1*級': 4, 'Unknown': 2, '第1級': 2, '第3級': 1, '第2級': 2, '第5級': 2, '第4級': 1}",1,Y,Y,N,Y
(講評老師江連君)和夏天捉迷藏.苗栗縣竹南國小.陳弘昌.今天，我要和夏天玩捉迷藏，而且我一定要把他抓出來。,講評 老師 江連君 和 夏天 捉迷藏 苗栗縣 竹南 國小 陳弘昌 今天 我 要 和 夏天 玩 捉迷藏 而且 我 一定 要 把 他 抓出來,24,講評(193) 老師(88888) 江連君(Unknown) 和(1338337) 夏天(11228) 捉迷藏(478) 苗栗縣(424) 竹南(108) 國小(4760) 陳弘昌(Unknown) 今天(73277) 我(3033032) 要(851264) 和(1338337) 夏天(11228) 玩(38177) 捉迷藏(478) 而且(180402) 我(3033032) 一定(138695) 要(851264) 把(617773) 他(2487930) 抓出來(156),"{'High': 22, 'Low': 2}","{'Unknown': 10, '第1級': 7, '第2級': 3, '第3*級': 1, '第1*級': 2, '第3級': 1}",6,Y,Y,N,Y
夏天躲在樹上。,夏天 躲 在 樹 上,5,夏天(11228) 躲(13520) 在(3284238) 樹(34746) 上(1233218),{'High': 5},"{'第2級': 2, '第4級': 1, '第1*級': 1, '第1級': 1}",0,Y,N,N,N
樹上有很多蟬，我想去抓牠，因為牠一直說牠知道夏天躲在哪兒？,樹 上 有 很多 蟬 我 想 去 抓 牠 因為 牠 一直 說 牠 知道 夏天 躲 在 哪兒,20,樹(34746) 上(1233218) 有(2217079) 很多(113128) 蟬(2134) 我(3033032) 想(449884) 去(479993) 抓(21151) 牠(72229) 因為(425061) 牠(72229) 一直(119877) 說(1285247) 牠(72229) 知道(343214) 夏天(11228) 躲(13520) 在(3284238) 哪兒(8804),{'High': 20},"{'第2級': 3, '第1級': 8, 'Unknown': 2, '第3*級': 1, '第4級': 4, '第1*級': 2}",0,Y,Y,N,N
夏天躲在操場上。,夏天 躲 在 操場 上,5,夏天(11228) 躲(13520) 在(3284238) 操場(1791) 上(1233218),{'High': 5},"{'第2級': 1, '第4級': 1, '第1*級': 1, '第4*級': 1, '第1級': 1}",0,Y,N,N,N
操場上有很多人在玩耍，有的人在打棒球，被夏天的大太陽晒得黑黑的。,操場 上 有 很多 人 在 玩耍 有的 人 在 打棒球 被 夏天 的 大 太陽 晒 得 黑黑 的,20,操場(1791) 上(1233218) 有(2217079) 很多(113128) 人(1550512) 在(3284238) 玩耍(3712) 有的(31553) 人(1550512) 在(3284238) 打棒球(504) 被(540683) 夏天(11228) 的(16029838) 大(525780) 太陽(21823) 晒(691) 得(573721) 黑黑(830) 的(16029838),{'High': 20},"{'第4*級': 1, '第1級': 7, 'Unknown': 4, '第1*級': 2, '第5級': 2, '第2級': 3, '第3級': 1}",1,Y,N,N,N
夏天躲在家裡。,夏天 躲 在 家 裡,5,夏天(11228) 躲(13520) 在(3284238) 家(236822) 裡(520435),{'High': 5},"{'第2級': 1, '第4級': 1, '第1*級': 2, '第1級': 1}",0,Y,N,N,N
家裡在吹電扇，有的時候是吹冷氣，因為夏天跑進家裡，太熱了。,家 裡 在 吹 電扇 有的 時候 是 吹 冷氣 因為 夏天 跑進 家 裡 太 熱 了,18,家(236822) 裡(520435) 在(3284238) 吹(11349) 電扇(313) 有的(31553) 時候(199970) 是(4642407) 吹(11349) 冷氣(1402) 因為(425061) 夏天(11228) 跑進(1817) 家(236822) 裡(520435) 太(181732) 熱(19720) 了(3199291),{'High': 18},"{'第1級': 6, '第1*級': 4, '第4級': 3, '第2級': 2, '第2*級': 1, 'Unknown': 2}",0,Y,Y,N,N
夏天躲在疾病裡。,夏天 躲 在 疾病 裡,5,夏天(11228) 躲(13520) 在(3284238) 疾病(25287) 裡(520435),{'High': 5},"{'第2級': 1, '第4級': 1, '第1*級': 2, '第5級': 1}",0,Y,N,N,N
誰都知道夏天最喜歡大家生病，出去玩太久就會中暑，而且夏天最賴皮了，被抓到好幾次也不當鬼。,誰 都 知道 夏天 最 喜歡 大家 生病 出去 玩 太 久 就 會 中暑 而且 夏天 最 賴皮 了 被 抓到 好幾 次 也 不 當 鬼,28,誰(110452) 都(1125846) 知道(343214) 夏天(11228) 最(421680) 喜歡(113753) 大家(109692) 生病(11191) 出去(20922) 玩(38177) 太(181732) 久(68086) 就(1737544) 會(1014977) 中暑(422) 而且(180402) 夏天(11228) 最(421680) 賴皮(147) 了(3199291) 被(540683) 抓到(4325) 好幾(30650) 次(331701) 也(1590760) 不(2282521) 當(294625) 鬼(17921),{'High': 28},"{'第1級': 10, '第2級': 4, '第1*級': 5, 'Unknown': 6, '第5級': 1, '第3級': 1, '第4*級': 1}",0,Y,Y,N,N
不跟他玩了，不好玩。,不 跟 他 玩 了 不 好玩,7,不(2282521) 跟(260280) 他(2487930) 玩(38177) 了(3199291) 不(2282521) 好玩(6656),{'High': 7},"{'第1級': 3, '第1*級': 2, 'Unknown': 2}",0,Y,N,N,N
猜猜我是誰.大東國民小學二年一班洪凌煙.我是一個會站的機器，因為天氣非常熱，所以有人把我買回家。,猜猜 我 是 誰 大東 國民小學 二年一班 洪凌煙 我 是 一 個 會 站 的 機器 因為 天氣 非常 熱 所以 有 人 把 我 買回家,26,猜猜(808) 我(3033032) 是(4642407) 誰(110452) 大東(119) 國民小學(223) 二年一班(4) 洪凌煙(Unknown) 我(3033032) 是(4642407) 一(3701681) 個(2296574) 會(1014977) 站(68488) 的(16029838) 機器(16652) 因為(425061) 天氣(11782) 非常(152032) 熱(19720) 所以(239080) 有(2217079) 人(1550512) 把(617773) 我(3033032) 買回家(74),"{'High': 23, 'Low': 3}","{'Unknown': 6, '第1級': 12, '第1*級': 6, '第4級': 1, '第2級': 1}",4,Y,Y,N,Y
我全身穿著綠色的衣服，這些衣服使我看起來有點奇怪，至於我的形狀，是頭大身子小，還有三隻飛不起來的翅膀。,我 全 身 穿 著 綠色 的 衣服 這些 衣服 使 我 看起來 有點 奇怪 至於 我 的 形狀 是 頭 大 身子 小 還 有 三 隻 飛 不 起來 的 翅膀,33,我(3033032) 全(178642) 身(122324) 穿(46113) 著(1004687) 綠色(9303) 的(16029838) 衣服(32821) 這些(315113) 衣服(32821) 使(197544) 我(3033032) 看起來(41830) 有點(43275) 奇怪(27442) 至於(39363) 我(3033032) 的(16029838) 形狀(12003) 是(4642407) 頭(112925) 大(525780) 身子(12257) 小(318835) 還(625086) 有(2217079) 三(313861) 隻(93136) 飛(20449) 不(2282521) 起來(110738) 的(16029838) 翅膀(7381),{'High': 33},"{'第1級': 12, '第2級': 3, '第4*級': 2, '第1*級': 6, 'Unknown': 5, '第5級': 3, '第3級': 1, '第2*級': 1}",1,Y,N,N,N
每當天氣很熱時，我就慘了，主人只要一按下黃色按鈕，我那三隻翅膀就轉個不停。,每當 天氣 很 熱 時 我 就 慘 了 主人 只要 一 按下 黃色 按鈕 我 那 三 隻 翅膀 就 轉 個 不停,24,每當(7823) 天氣(11782) 很(715675) 熱(19720) 時(623734) 我(3033032) 就(1737544) 慘(5787) 了(3199291) 主人(25163) 只要(99140) 一(3701681) 按下(2085) 黃色(7716) 按鈕(1676) 我(3033032) 那(754138) 三(313861) 隻(93136) 翅膀(7381) 就(1737544) 轉(20108) 個(2296574) 不停(20176),{'High': 24},"{'第5級': 3, '第1*級': 1, '第1級': 10, '第3*級': 3, 'Unknown': 4, '第3級': 1, '第6級': 1, '第2級': 1}",0,Y,Y,N,N
主人覺得實在太熱了，就按紅色按鈕，這下不得了啦！,主人 覺得 實在 太 熱 了 就 按 紅色 按鈕 這 下 不得了 啦,14,主人(25163) 覺得(183034) 實在(51634) 太(181732) 熱(19720) 了(3199291) 就(1737544) 按(31532) 紅色(12721) 按鈕(1676) 這(2114032) 下(329549) 不得了(4889) 啦(51335),{'High': 14},"{'第3*級': 2, '第1*級': 2, '第5級': 1, '第1級': 4, 'Unknown': 2, '第4級': 1, '第6級': 1, '第2級': 1}",1,Y,N,N,N
我的翅膀轉得更快了，簡直就像要飛起來似的！,我 的 翅膀 轉 得 更 快 了 簡直 就 像 要 飛起來 似的,14,我(3033032) 的(16029838) 翅膀(7381) 轉(20108) 得(573721) 更(361676) 快(116207) 了(3199291) 簡直(20663) 就(1737544) 像(289494) 要(851264) 飛起來(621) 似的(20081),{'High': 14},"{'第1級': 4, '第5級': 1, 'Unknown': 5, '第1*級': 2, '第4*級': 1, '第6級': 1}",1,Y,N,N,N
主人一開就開了整整一個小時，他很涼快，我卻燙死了，翅膀也快飛出去了，所幸主人及時關掉我，要不然我早就燒壞了，好險！,主人 一 開 就 開 了 整整 一 個 小時 他 很 涼快 我 卻 燙死 了 翅膀 也 快 飛出去 了 所幸 主人 及時 關掉 我 要不然 我 早 就 燒壞 了 好險,34,主人(25163) 一(3701681) 開(62807) 就(1737544) 開(62807) 了(3199291) 整整(5096) 一(3701681) 個(2296574) 小時(48521) 他(2487930) 很(715675) 涼快(449) 我(3033032) 卻(333007) 燙死(79) 了(3199291) 翅膀(7381) 也(1590760) 快(116207) 飛出去(610) 了(3199291) 所幸(2029) 主人(25163) 及時(6624) 關掉(2806) 我(3033032) 要不然(3062) 我(3033032) 早(62038) 就(1737544) 燒壞(195) 了(3199291) 好險(305),"{'High': 33, 'Low': 1}","{'第3*級': 2, '第1級': 13, '第1*級': 3, 'Unknown': 9, '第5級': 2, '第3級': 1, '第4級': 2, '第6級': 2}",2,Y,Y,N,N
